65.1342 0.0957007 271.435 0.186157 -0.0525364 0.0932351 64.521 -1.23526 269.471 0.241944 0.0288997 -0.0703932 8.76347 -0.145849 11.9004 -0.01764 -0.000308876 0.955236 0.0226362 0.000443802 0.0585033 -0.0175276 0.0009303 0 -0.0173785 0.12537 0 -0.0176778 -0.124417 0 -0.0174946 0.124684 0.000322729 -0.0174932 -0.125316 0.000323107 
52.8572 -0.17332 202.418 0.395454 -1.05775 0.44864 52.5815 -1.02385 200.07 0.218395 -0.827468 -0.0988873 -4.60302 -0.0922203 7.9368 -0.0175728 -0.000308206 0.955337 0.0336103 0.000334863 0.0504139 -0.013054 0.00194082 0 -0.012513 0.126639 0 -0.0136013 -0.124221 0 -0.0176397 0.124685 0.00037874 -0.0176376 -0.125315 0.000378719 
38.6181 -0.445837 150.659 0.603851 -2.18042 0.863921 38.5844 -0.8328 147.787 0.132564 -1.83618 -0.238572 -14.6987 -0.0371831 4.89192 -0.0174859 -0.000307665 0.955416 0.0434335 0.000270474 0.0393841 -0.00443293 0.00335841 0 -0.00341899 0.128695 0 -0.00546656 -0.124414 0 -0.0177798 0.124686 0.000435838 -0.0177774 -0.125314 0.000435427 
26.4319 -0.637965 126.043 0.752317 -3.81589 1.18019 26.6274 -0.750068 122.908 0.0861764 -3.39241 -0.308054 -21.62 0.00314513 2.75306 -0.0173858 -0.000307181 0.955469 0.0500702 0.000241976 0.0264864 0.0109514 0.00463158 0 0.0122716 0.130658 0 0.00959756 -0.124609 0 -0.0178999 0.124687 0.000491908 -0.0178972 -0.125313 0.00049116 
18.6259 -0.80964 130.72 0.862252 -5.92352 1.40211 19.0705 -0.746138 127.208 0.0945531 -5.39577 -0.274619 -25.4802 0.021494 1.38205 -0.0172806 -0.000306712 0.955495 0.0526146 0.000234628 0.012838 0.025818 0.00510267 0 0.0272476 0.131287 0 0.024349 -0.124566 0 -0.0179891 0.124688 0.000545455 -0.0179862 -0.125312 0.000544449 
16.2468 -0.675908 170.014 0.81207 -8.58306 1.39979 17.1925 -0.770683 168.449 0.155676 -8.0188 -0.109326 -26.4457 0.0206817 0.674826 -0.0171778 -0.000306245 0.955493 0.0514079 0.000233357 -0.000537036 0.0309503 0.00312841 0 0.0323843 0.129467 0 0.029503 -0.124385 0 -0.018043 0.124688 0.000595911 -0.0180401 -0.125312 0.000594861 
16.2866 -0.772258 218.137 0.837274 -11.2024 1.41499 17.1915 -0.897628 214.125 0.246022 -10.5078 0.0892242 -24.8538 0.00439795 0.478485 -0.0170829 -0.000305788 0.955468 0.0474406 0.000228394 -0.0125398 0.0321145 0.00335749 0 0.033245 0.128529 0 0.0309628 -0.12416 0 -0.0180619 0.124689 0.000643308 -0.018059 -0.125311 0.000642399 
17.1395 -0.70474 272.746 0.801671 -14.0091 1.34507 18.0965 -0.961458 268.984 0.303143 -13.3095 0.234907 -21.2844 -0.018397 0.690622 -0.016999 -0.000305365 0.955422 0.041962 0.000211493 -0.0230535 0.0323337 0.00259842 0 0.0332684 0.12763 0 0.0313859 -0.124182 0 -0.0180516 0.124689 0.00068663 -0.0180488 -0.125311 0.000685916 
17.8818 -0.369106 333.065 0.616199 -17.1417 1.12796 19.1075 -1.04036 329.419 0.442185 -16.3759 0.55848 -16.501 -0.0404121 1.25538 -0.0169267 -0.000304985 0.955359 0.0361335 0.000190019 -0.0318253 0.0325329 0.00197579 0 0.0334058 0.12654 0 0.0316504 -0.123967 0 -0.0180218 0.124689 0.000724757 -0.0180192 -0.125311 0.000724266 
17.4972 -0.271536 393.662 0.589935 -20.5991 1.03823 18.7288 -0.932177 390.154 0.421015 -19.8467 0.639087 -11.3101 -0.0565621 2.12297 -0.0168651 -0.000304662 0.955281 0.0308124 0.000161643 -0.0386224 0.0335842 0.00153895 0 0.0343102 0.126188 0 0.0328518 -0.124231 0 -0.017983 0.124688 0.000756981 -0.0179808 -0.125311 0.000756726 
